date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:08:05	31005/31005	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:05%20GMT	https://www.tutorialrepublic.com/	F:/tutrioal/www.tutorialrepublic.com/index.html	(from )
17:08:05	118/118	---M-Z	200	added ('OK')	text/plain	etag:%22af-5872e7b928ac0-gzip%22	https://www.tutorialrepublic.com/robots.txt		(from )
17:08:05	6341/6341	---M--	200	added ('OK')	image/png	etag:%2218c5-57bb64526fa80%22	https://www.tutorialrepublic.com/lib/images/signature.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/signature.png	(from https://www.tutorialrepublic.com/)
17:08:06	5430/5430	---M--	200	added ('OK')	image/vnd.microsoft.icon	etag:%221536-56e57c01eb000%22	https://www.tutorialrepublic.com/favicon.ico	F:/tutrioal/www.tutorialrepublic.com/favicon.ico	(from https://www.tutorialrepublic.com/)
17:08:06	211/211	---M--	200	added ('OK')	image/png	etag:%22d3-54370c9a53980%22	https://www.tutorialrepublic.com/lib/images/smooth-line.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/smooth-line.png	(from https://www.tutorialrepublic.com/)
17:08:06	521/521	---M--	200	added ('OK')	image/png	etag:%22209-5431ced018b80%22	https://www.tutorialrepublic.com/lib/images/separator-ruler.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/separator-ruler.png	(from https://www.tutorialrepublic.com/)
17:08:07	7287/7287	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c77-56e6e20a9a540-gzip%22	https://www.tutorialrepublic.com/lib/images/logo.svg	F:/tutrioal/www.tutorialrepublic.com/lib/images/logo.svg	(from https://www.tutorialrepublic.com/)
17:08:08	28326/28326	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:07%20GMT	https://www.tutorialrepublic.com/contact-us.php	F:/tutrioal/www.tutorialrepublic.com/contact-us.html	(from https://www.tutorialrepublic.com/)
17:08:08	74306/74306	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:08%20GMT	https://www.tutorialrepublic.com/references.php	F:/tutrioal/www.tutorialrepublic.com/references.html	(from https://www.tutorialrepublic.com/)
17:08:09	37478/37478	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:08%20GMT	https://www.tutorialrepublic.com/css-tutorial/	F:/tutrioal/www.tutorialrepublic.com/css-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:09	29189/29189	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:09%20GMT	https://www.tutorialrepublic.com/practice-examples.php	F:/tutrioal/www.tutorialrepublic.com/practice-examples.html	(from https://www.tutorialrepublic.com/)
17:08:10	34372/34372	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:09%20GMT	https://www.tutorialrepublic.com/javascript-tutorial/	F:/tutrioal/www.tutorialrepublic.com/javascript-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:11	33915/33915	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:09%20GMT	https://www.tutorialrepublic.com/html-tutorial/	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:11	34876/34876	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:10%20GMT	https://www.tutorialrepublic.com/jquery-tutorial/	F:/tutrioal/www.tutorialrepublic.com/jquery-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:12	71309/71309	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:10%20GMT	https://www.tutorialrepublic.com/faq.php	F:/tutrioal/www.tutorialrepublic.com/faq.html	(from https://www.tutorialrepublic.com/)
17:08:12	36172/36172	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:11%20GMT	https://www.tutorialrepublic.com/php-tutorial/	F:/tutrioal/www.tutorialrepublic.com/php-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:13	35278/35278	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:11%20GMT	https://www.tutorialrepublic.com/twitter-bootstrap-tutorial/	F:/tutrioal/www.tutorialrepublic.com/twitter-bootstrap-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:13	27371/27371	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:12%20GMT	https://www.tutorialrepublic.com/snippets/gallery.php	F:/tutrioal/www.tutorialrepublic.com/snippets/gallery.html	(from https://www.tutorialrepublic.com/)
17:08:13	44287/44287	---MC-	200	added ('OK')	text/javascript	date:Thu,%2020%20Jun%202019%2021:35:04%20GMT	http://www.google-analytics.com/analytics.js	F:/tutrioal/www.google-analytics.com/analytics.js	(from https://www.tutorialrepublic.com/)
17:08:13	32971/32971	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:13%20GMT	https://www.tutorialrepublic.com/sql-tutorial/	F:/tutrioal/www.tutorialrepublic.com/sql-tutorial/index.html	(from https://www.tutorialrepublic.com/)
17:08:13	8318/8318	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:13%20GMT	https://www.tutorialrepublic.com/codelab.php	F:/tutrioal/www.tutorialrepublic.com/codelab.html	(from https://www.tutorialrepublic.com/)
17:08:13	47037/47037	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:13%20GMT	https://www.tutorialrepublic.com/html-examples.php	F:/tutrioal/www.tutorialrepublic.com/html-examples.html	(from https://www.tutorialrepublic.com/)
17:08:13	50873/50873	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:13%20GMT	https://www.tutorialrepublic.com/css-examples.php	F:/tutrioal/www.tutorialrepublic.com/css-examples.html	(from https://www.tutorialrepublic.com/)
17:08:14	75210/75210	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:14%20GMT	https://www.tutorialrepublic.com/javascript-examples.php	F:/tutrioal/www.tutorialrepublic.com/javascript-examples.html	(from https://www.tutorialrepublic.com/)
17:08:14	48960/48960	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:14%20GMT	https://www.tutorialrepublic.com/jquery-examples.php	F:/tutrioal/www.tutorialrepublic.com/jquery-examples.html	(from https://www.tutorialrepublic.com/)
17:08:14	81559/81559	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:14%20GMT	https://www.tutorialrepublic.com/twitter-bootstrap-examples.php	F:/tutrioal/www.tutorialrepublic.com/twitter-bootstrap-examples.html	(from https://www.tutorialrepublic.com/)
17:08:14	39066/39066	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:14%20GMT	https://www.tutorialrepublic.com/php-examples.php	F:/tutrioal/www.tutorialrepublic.com/php-examples.html	(from https://www.tutorialrepublic.com/)
17:08:15	77819/77819	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:14%20GMT	https://www.tutorialrepublic.com/html-reference/html5-tags.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/html5-tags.html	(from https://www.tutorialrepublic.com/)
17:08:15	32933/32933	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:15%20GMT	https://www.tutorialrepublic.com/html-reference/html5-global-attributes.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/html5-global-attributes.html	(from https://www.tutorialrepublic.com/)
17:08:15	47307/47307	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:15%20GMT	https://www.tutorialrepublic.com/html-reference/html-color-picker.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/html-color-picker.html	(from https://www.tutorialrepublic.com/)
17:08:16	55677/55677	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:15%20GMT	https://www.tutorialrepublic.com/html-reference/html-language-codes.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/html-language-codes.html	(from https://www.tutorialrepublic.com/)
17:08:16	69142/69142	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:16%20GMT	https://www.tutorialrepublic.com/html-reference/html-character-entities.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/html-character-entities.html	(from https://www.tutorialrepublic.com/)
17:08:16	45626/45626	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:15%20GMT	https://www.tutorialrepublic.com/html-reference/html5-event-attributes.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/html5-event-attributes.html	(from https://www.tutorialrepublic.com/)
17:08:16	39346/39346	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:16%20GMT	https://www.tutorialrepublic.com/html-reference/http-status-codes.php	F:/tutrioal/www.tutorialrepublic.com/html-reference/http-status-codes.html	(from https://www.tutorialrepublic.com/)
17:08:16	31333/31333	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:16%20GMT	https://www.tutorialrepublic.com/css-reference/css-at-rules.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css-at-rules.html	(from https://www.tutorialrepublic.com/)
17:08:17	106061/106061	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:16%20GMT	https://www.tutorialrepublic.com/css-reference/css3-properties.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css3-properties.html	(from https://www.tutorialrepublic.com/)
17:08:17	55847/55847	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:17%20GMT	https://www.tutorialrepublic.com/css-reference/css-animatable-properties.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css-animatable-properties.html	(from https://www.tutorialrepublic.com/)
17:08:17	39709/39709	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:17%20GMT	https://www.tutorialrepublic.com/css-reference/css-color-values.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css-color-values.html	(from https://www.tutorialrepublic.com/)
17:08:17	41764/41764	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:17%20GMT	https://www.tutorialrepublic.com/css-reference/css-web-safe-fonts.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css-web-safe-fonts.html	(from https://www.tutorialrepublic.com/)
17:08:17	90129/90129	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:17%20GMT	https://www.tutorialrepublic.com/css-reference/css-color-names.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css-color-names.html	(from https://www.tutorialrepublic.com/)
17:08:18	41441/41441	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:17%20GMT	https://www.tutorialrepublic.com/css-reference/css-aural-properties.php	F:/tutrioal/www.tutorialrepublic.com/css-reference/css-aural-properties.html	(from https://www.tutorialrepublic.com/)
17:08:18	53759/53759	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:18%20GMT	https://www.tutorialrepublic.com/php-reference/php-string-functions.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-string-functions.html	(from https://www.tutorialrepublic.com/)
17:08:18	50107/50107	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:18%20GMT	https://www.tutorialrepublic.com/php-reference/php-array-functions.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-array-functions.html	(from https://www.tutorialrepublic.com/)
17:08:18	48367/48367	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:18%20GMT	https://www.tutorialrepublic.com/php-reference/php-file-system-functions.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-file-system-functions.html	(from https://www.tutorialrepublic.com/)
17:08:18	42411/42411	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:18%20GMT	https://www.tutorialrepublic.com/php-reference/php-date-and-time-functions.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-date-and-time-functions.html	(from https://www.tutorialrepublic.com/)
17:08:19	35073/35073	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:19%20GMT	https://www.tutorialrepublic.com/php-reference/php-calendar-functions.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-calendar-functions.html	(from https://www.tutorialrepublic.com/)
17:08:19	46649/46649	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:19%20GMT	https://www.tutorialrepublic.com/php-reference/php-mysqli-functions.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-mysqli-functions.html	(from https://www.tutorialrepublic.com/)
17:08:20	37699/37699	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:19%20GMT	https://www.tutorialrepublic.com/php-reference/php-filters.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-filters.html	(from https://www.tutorialrepublic.com/)
17:08:20	36185/36185	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:20%20GMT	https://www.tutorialrepublic.com/php-reference/php-error-levels.php	F:/tutrioal/www.tutorialrepublic.com/php-reference/php-error-levels.html	(from https://www.tutorialrepublic.com/)
17:08:23	8185/8185	---M--	200	added ('OK')	image/png	etag:%221ff9-5431ced018b80%22	https://www.tutorialrepublic.com/lib/images/tools-illustration.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/tools-illustration.png	(from https://www.tutorialrepublic.com/)
17:08:23	9628/9628	---M--	200	added ('OK')	image/png	etag:%22259c-5431ced018b80%22	https://www.tutorialrepublic.com/lib/images/step-by-step-illustration.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/step-by-step-illustration.png	(from https://www.tutorialrepublic.com/)
17:08:24	1894/1894	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:24%20GMT	https://www.tutorialrepublic.com/like.php	F:/tutrioal/www.tutorialrepublic.com/like.html	(from https://www.tutorialrepublic.com/)
17:08:25	20062/20062	---M--	200	added ('OK')	image/png	etag:%224e5e-5437c83745c00%22	https://www.tutorialrepublic.com/lib/images/reference-illustration.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/reference-illustration.png	(from https://www.tutorialrepublic.com/)
17:08:25	28062/28062	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:24%20GMT	https://www.tutorialrepublic.com/about-us.php	F:/tutrioal/www.tutorialrepublic.com/about-us.html	(from https://www.tutorialrepublic.com/)
17:08:25	27594/27594	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:25%20GMT	https://www.tutorialrepublic.com/terms-of-use.php	F:/tutrioal/www.tutorialrepublic.com/terms-of-use.html	(from https://www.tutorialrepublic.com/)
17:08:26	28028/28028	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:25%20GMT	https://www.tutorialrepublic.com/privacy-policy.php	F:/tutrioal/www.tutorialrepublic.com/privacy-policy.html	(from https://www.tutorialrepublic.com/)
17:08:26	30185/30185	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:26%20GMT	https://www.tutorialrepublic.com/advertise-with-us.php	F:/tutrioal/www.tutorialrepublic.com/advertise-with-us.html	(from https://www.tutorialrepublic.com/)
17:08:27	34397/34397	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:26%20GMT	https://www.tutorialrepublic.com/faq/what-is-the-maximum-length-of-title-and-meta-description-tag.php	F:/tutrioal/www.tutorialrepublic.com/faq/what-is-the-maximum-length-of-title-and-meta-description-tag.html	(from https://www.tutorialrepublic.com/)
17:08:27	13326/13326	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:27%20GMT	https://www.tutorialrepublic.com/html-formatter.php	F:/tutrioal/www.tutorialrepublic.com/html-formatter.html	(from https://www.tutorialrepublic.com/)
17:08:28	76461/76461	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:27%20GMT	https://www.tutorialrepublic.com/twitter-bootstrap-button-generator.php	F:/tutrioal/www.tutorialrepublic.com/twitter-bootstrap-button-generator.html	(from https://www.tutorialrepublic.com/)
17:08:28	9684/9684	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:27%20GMT	https://www.tutorialrepublic.com/codelab.php?topic=sql&file=select-all	F:/tutrioal/www.tutorialrepublic.com/codelab1284.html	(from https://www.tutorialrepublic.com/)
17:08:28	8569/8569	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:28%20GMT	https://www.tutorialrepublic.com/codelab.php?topic=html&file=hello-world	F:/tutrioal/www.tutorialrepublic.com/codelab07f7.html	(from https://www.tutorialrepublic.com/)
17:08:28	2209/2209	---M-Z	200	added ('OK')	text/css	etag:%228a1-56cc996560780-gzip%22	https://www.tutorialrepublic.com/lib/icomoon/style.css	F:/tutrioal/www.tutorialrepublic.com/lib/icomoon/style.css	(from https://www.tutorialrepublic.com/)
17:08:29	5123/5123	---M-Z	200	added ('OK')	application/javascript	etag:%221403-56e69697d6400-gzip%22	https://www.tutorialrepublic.com/lib/js/default-2.9.min.js	F:/tutrioal/www.tutorialrepublic.com/lib/js/default-2.9.min.js	(from https://www.tutorialrepublic.com/)
17:08:30	21096/21096	---M-Z	200	added ('OK')	application/javascript	etag:%225268-56a94b92d2180-gzip%22	https://www.tutorialrepublic.com/lib/js/prism.js	F:/tutrioal/www.tutorialrepublic.com/lib/js/prism.js	(from https://www.tutorialrepublic.com/)
17:08:30	35792/35792	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:30%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-get-started.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-get-started.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:31	40657/40657	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:30%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-elements.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-elements.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:31	38819/38819	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:31%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-attributes.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-attributes.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:32	32796/32796	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:31%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-headings.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-headings.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:32	38441/38441	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:32%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-paragraphs.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-paragraphs.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:33	37795/37795	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:32%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-links.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-links.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:33	39178/39178	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:33%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-text-formatting.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-text-formatting.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:34	39472/39472	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:33%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-styles.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-styles.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:35	40360/40360	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:34%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-images.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-images.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:35	40747/40747	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:34%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-tables.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-tables.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:35	93991/93991	---MC-	200	added ('OK')	text/javascript	date:Mon,%2029%20Jul%202019%2012:08:20%20GMT	http://pagead2.googlesyndication.com/pagead/js/adsbygoogle.js	F:/tutrioal/pagead2.googlesyndication.com/pagead/js/f.txt	(from https://www.tutorialrepublic.com/)
17:08:35	35013/35013	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:35%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-lists.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-lists.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:36	106430/106430	---M--	200	added ('OK')	image/png	etag:%2219fbe-57f8d93e61900%22	https://www.tutorialrepublic.com/lib/images/bootstrap-code-snippets.png	F:/tutrioal/www.tutorialrepublic.com/lib/images/bootstrap-code-snippets.png	(from https://www.tutorialrepublic.com/)
17:08:36	48562/48562	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:35%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-forms.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-forms.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:36	32275/32275	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:36%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-iframes.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-iframes.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:36	35239/35239	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:36%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-doctypes.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-doctypes.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:36	43570/43570	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:36%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-layout.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-layout.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:36	38277/38277	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:36%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-head.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-head.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:37	35986/35986	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:36%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-meta.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-meta.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:37	33749/33749	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:37%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-scripts.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-scripts.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:37	33095/33095	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:37%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-entities.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-entities.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:37	31667/31667	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:37%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-url.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-url.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:37	37719/37719	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:37%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-url-encode.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-url-encode.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:38	30353/30353	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:37%20GMT	https://www.tutorialrepublic.com/html-tutorial/html-validation.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html-validation.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:38	46860/46860	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:38%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-new-input-types.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-new-input-types.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:38	49961/49961	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:38%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-canvas.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-canvas.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:38	39471/39471	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:38%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-svg.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-svg.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:38	35081/35081	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:38%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-audio.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-audio.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:39	36712/36712	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:39%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-video.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-video.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:39	33675/33675	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:39%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-web-storage.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-web-storage.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:39	34444/34444	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:39%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-application-cache.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-application-cache.html	(from https://www.tutorialrepublic.com/html-tutorial/)
17:08:39	36388/36388	---M-Z	200	added ('OK')	text/html	date:Mon,%2029%20Jul%202019%2012:08:39%20GMT	https://www.tutorialrepublic.com/html-tutorial/html5-web-workers.php	F:/tutrioal/www.tutorialrepublic.com/html-tutorial/html5-web-workers.html	(from https://www.tutorialrepublic.com/html-tutorial/)
